"","1","2","3","4","5","6","7a","7b","7c","7d","8","9","10a","10b","11","12","13","14","15","16","17a","17b","18","19","20","21","22","24","26","28","30","33","34","35","36","37","38","39","40","R1","R2","R3","R4","R5","R6","R7","R8","R9"
"1be8fa2c-8fea-4e8c-90db-c04d9fcdbf49",0.144377142461794,0.0146157435649111,0,0,0.270777935204632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.570229178768663,0,0,0,0,0,0,0,0,0
"1c00925b-7328-4db0-b930-04aab2d80719",0.00811374963709767,0,0,0,0.710978594196992,0,0,0,0,0,0,0,0,0,0,0.0287201219909351,0,0,0,0,0,0,0.224545830492724,0,0,0,0,0,0,0,0,0,0.0276417036822505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1c0e384f-7254-4afe-93c0-b3fc6c6a7894",0,0.118207898679409,0,0,0.307460269878748,0,0,0,0,0,0,0,0,0,0,0,0.0521065153378498,0,0,0,0.124607698489487,0.195831311599595,0.0903888372860892,0,0,0,0,0,0,0.111397468728823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1c10ab52-01a3-11e4-8395-af1f6b7ba88c",0,0,0,0,0.583671520080153,0,0,0,0,0,0.199839008309471,0,0,0,0,0.216489471610376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1c188bf5-2c99-4eb4-a774-59c75d53e643",0.0497203588004014,0.040068363773583,0.566147274262108,0,0.261768644786314,0,0,0,0,0,0,0,0,0,0,0,0.0822953583775935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1c1c6494-c623-11e3-bf01-24c6515278c0",0,0.0116341992085617,0,0,0.517468027755682,0,0,0,0,0,0,0,0,0,0,0.313025678651115,0,0,0,0,0,0,0.132335059933035,0,0,0,0,0,0,0,0,0,0.0255370344516057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1c28e44a-6e6c-44ed-b58a-e3262c0e6759",0.206575522778657,0.0531462628830199,0,0,0.534722781360464,0,0,0,0,0,0,0,0,0,0,0,0.0365326408880134,0,0,0,0,0,0.132933935230315,0,0,0,0,0,0,0,0,0,0.0360888568595305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1c300960-e51c-4477-8fdd-026c7e545dc4",0.127538221225871,0,0,0,0.55678042057027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315681358203859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1c3df485-8e75-4378-87f6-c6463a520624",0,0.0714072725072863,0,0.508664731156235,0.272879585391381,0,0,0,0,0,0,0,0,0,0,0,0.147048410945097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1c9fbe26-1447-4335-aaab-06d6bb3e2741",0.20423032801327,0.0355953616293666,0,0,0.595259424741461,0,0,0,0,0,0,0,0,0,0,0,0.0162110032000937,0,0,0,0,0,0.121018812264479,0,0,0,0,0,0,0,0,0,0.0276850701513303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1cb25b72-3726-4f12-9e22-f5c7e4b05681",0,0,0,0,0.751722303708985,0,0,0,0,0,0.170749413445685,0,0,0,0,0.0569311497148229,0,0,0,0.0205971331305076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1cd0acf2-3116-4dfa-a063-0a435b9f6da3",0.0805278832969382,0.0666644922734856,0,0,0.366576595070839,0,0,0,0,0,0,0,0,0,0,0,0.0363511005829525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0299674518595449,0,0,0,0,0,0.419912476916239,0,0,0,0,0,0,0,0,0
"1d1eeba2-4d7b-4380-b0b6-26d246bc4158",0.0869642098971222,0,0,0,0.394786240657934,0,0,0,0,0,0.224110686883754,0.210361965403215,0,0,0,0,0,0,0,0,0,0,0,0.083776897157974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1d2d355a-8409-4c8a-9f07-ac62885e228d",0.0601842888055271,0.0366392909484089,0,0,0.58062663833654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0242972480995492,0.0437100412601142,0,0,0,0,0,0,0,0.0184718100678905,0,0,0.0456343111470788,0,0.190436371334892,0,0,0,0,0,0,0,0,0,0,0,0,0
"1d325d84-a3a0-4802-9842-76cb21cecb1c",0.0783247642697422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0732101921276647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.848465043602593,0,0,0,0,0,0,0,0,0
"1d4a091d-fe65-49c0-8810-5a95243b108a",0,0,0,0,0.0453827508089631,0,0.717955540442167,0.137689507205928,0.0518143949925886,0.0361621788861159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109956276642378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1d6c9181-a02f-4c35-85b3-65dc5808f50e",0.196668136653803,0.0355835385546863,0,0,0.59390355369186,0,0,0,0,0,0,0,0,0,0,0,0.0370395276867273,0,0,0,0,0,0.0993537052455671,0,0,0,0,0,0,0,0,0,0.037451538167356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1d91f9c7-67ba-4606-9f0a-01ec6fc08262",0.183331807875666,0,0,0,0.359356438916922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0271747992403058,0,0,0,0,0,0.430136953967107,0,0,0,0,0,0,0,0,0
"1daefc49-5248-4948-87ce-0ec19a248ef9",0,0,0,0,0.0832672822796652,0,0.47493940438789,0.292342751020164,0.0856915424127567,0.0552903783542639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00846864154525995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1db83e80-bdf7-4d8d-8008-bd8406d641fc",0.107398174362673,0.256047583335743,0,0,0.180204902874811,0,0,0,0,0,0,0,0,0,0,0,0.138119049439582,0,0,0,0,0,0.0785686749875372,0,0,0,0,0,0,0,0,0.239661614999654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1dbdbb2c-c623-11e3-bf01-24c6515278c0",0,0,0,0,0.121348789545474,0,0,0,0,0,0,0,0,0,0,0.191489687256828,0,0,0,0.114903501336841,0,0,0.0766257234976142,0.0434479268815849,0,0,0,0,0,0,0,0,0.0258975216338461,0.0841242444017547,0,0,0,0,0.342162605446058,0,0,0,0,0,0,0,0,0
"1dc9e7fd-fc62-4b32-9619-4e02a266a385",0.0395684590537815,0.0118409847231114,0.447177465239301,0,0.323687149496241,0,0,0,0,0,0.165760634134896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0119653073526694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1de83d45-8492-4b83-9055-a9f43b823f91",0.0914455031231534,0,0,0,0.735186135556431,0,0,0,0,0,0.173368361320416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1df8939c-c622-11e3-bf01-24c6515278c0",0,0,0,0,0.59462951138776,0,0,0,0,0,0.224189131193314,0,0,0,0,0.103750238529293,0,0,0,0,0,0.0655608390336446,0,0,0,0,0,0,0,0,0,0,0.0118702798559878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1e046ab9-fa4c-4c15-8d78-ed0048c80ebf",0.092505742189301,0,0,0,0.286560470366192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.620933787444507,0,0,0,0,0,0,0,0,0
"1e181878-c640-4e91-a620-3fc4b08a4de1",0.0558219884930204,0.046982388668865,0.479944184429429,0,0.26121563187319,0,0,0,0,0,0,0,0,0,0,0,0.0771793246343435,0,0,0,0,0,0.0527523198967398,0,0,0,0,0,0,0,0,0,0.026104162004412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1e27cc8a-5394-4958-9af6-5ece1fe24516",0.166907109982547,0,0,0,0.583870218135013,0,0,0,0,0,0.24922267188244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1e2dcbcc-771c-43c5-8c8d-e0eb77cb3494",0.108930257419551,0.0925176009206162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0499606181904979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0465236619757066,0,0,0,0,0,0.702067861493628,0,0,0,0,0,0,0,0,0
"1e8ae8dd-74c1-44d5-a74e-bfdce801c736",0.238125045107909,0.0296569611587859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.732217993733305,0,0,0,0,0,0,0,0,0
"1ea7e01c-c623-11e3-bf01-24c6515278c0",0,0,0,0,0.51972269674857,0,0,0,0,0,0.214679320544146,0,0,0,0,0.2233897715598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0137291704090148,0.0284790407384693,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1eb1bc62-18f6-4bcb-a16d-aa6a91914031",0.0640353672818392,0.0367545809661198,0,0,0.204527101363546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.694682950388495,0,0,0,0,0,0,0,0,0
"1eb37b28-fac2-477a-88b3-e04291a07926",0.0622648866111178,0.0145587277070433,0,0,0.446579183681619,0,0,0,0,0,0,0,0,0,0,0,0.0235218369090156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0335498332030112,0,0,0,0,0,0.419525531888193,0,0,0,0,0,0,0,0,0
"1eb62abc-7928-405b-84cc-f091ca5347b2",0.0297276361448662,0.0535802753349766,0.325061132216595,0,0.379834019094292,0,0,0,0,0,0.0881430596614765,0,0,0,0,0,0.103151355965244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0205025215825503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1f04210a-0c2e-4bb8-ac8e-86198e5f1d34",0.23812570320552,0.035170174916322,0,0,0.581676734217248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145027387660911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1f2a8889-4374-4037-bb56-0f20733380e3",0.0929431188397559,0.0367544765025183,0.206911732888696,0,0.30327994807311,0,0,0,0,0,0,0,0,0,0,0,0.0344962955595591,0,0,0,0.058383312933353,0.166558767991712,0,0,0,0,0,0,0,0,0,0,0.0313699230520872,0,0.0693024241592088,0,0,0,0,0,0,0,0,0,0,0,0,0
"1f5e70c1-c5de-49e7-941a-46e11a4f4416",0.0162944005118978,0.0304568709375296,0.515642850777625,0,0.371112271834801,0,0,0,0,0,0,0,0,0,0,0,0.0257425857461816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0407510201919652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1f81a1b0-8089-44ef-87b5-b3359a407ad2",0.173398440834794,0.0262080914307215,0,0,0.306528331968765,0,0,0,0,0,0,0,0,0,0,0,0.0277563679599745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.466108767805745,0,0,0,0,0,0,0,0,0
"1f8d8720-30ca-4057-90f7-a34b8383eafe",0.197388353411117,0,0,0,0.742205664101539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0604059824873438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1f967003-82d6-4932-a445-24fc25723594",0.0785879539923063,0.047854961849168,0,0,0.493879454873666,0,0,0,0,0,0,0,0,0,0,0,0.0285772640731173,0,0,0,0.0522264937183485,0.110006988255349,0.188866883238045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1fd69adc-c623-11e3-bf01-24c6515278c0",0.0211797132597297,0,0,0,0.774666512861457,0,0,0,0,0,0,0,0,0,0,0.0959520509156719,0,0,0,0,0,0,0.108201722963142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1fdab6a6-7346-4229-aa8d-5dbd258f0c60",0.114922108713186,0.0918708306757251,0,0,0.510090565621896,0,0,0,0,0,0,0,0,0,0,0,0.107122588843514,0,0,0,0,0,0.175993906145679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1ff155dd-deb4-44e0-b3a2-e4875b618435",0.0669613214937228,0.216803062620637,0,0,0.297517613321772,0,0,0,0,0,0,0,0,0,0,0,0.275178050442821,0,0,0,0,0,0.143539952121047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1fff8b62-534b-4d71-a65f-e5f93b8b50ed",0.0431542011145736,0.0580026143287753,0,0,0.652435562335858,0,0,0,0,0,0,0,0,0,0,0,0.128576987508923,0,0,0,0,0,0.11783063471187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2009e5e7-1796-445b-8677-46b3804fe0bf",0.166963588540019,0,0,0,0.833036411459982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2045c788-9ea8-4ea5-a5e3-65fc16a62adb",0,0.172910103395123,0,0.181523080701772,0.247963960421645,0,0,0,0,0,0.0860926779253538,0,0,0,0,0,0.311510177556106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"207f8a42-5b05-4876-b0ae-ebfaeea27844",0.0297773945718646,0.0169087034629086,0.818690016697207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112336947923283,0,0,0,0,0,0,0,0,0,0.0222869373447369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"209a9b10-7129-48fe-a899-d14ba17efe6f",0.0848339112728739,0,0.415578055464491,0,0.499588033262635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20d1b88b-3ff6-4201-a748-6a993500c652",0.144856753156677,0.0574736535025067,0,0,0.519370245081212,0,0,0,0,0,0,0,0,0,0,0,0.0441142790601085,0,0,0,0,0,0.206716327284254,0,0,0,0,0,0,0,0,0,0.027468741915241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20e02396-e676-412d-9724-44a428919cdb",0.103101174497459,0.0548932471686284,0.398800527634206,0,0.33169441716459,0,0,0,0,0,0,0,0,0,0,0,0.0472621798612025,0,0,0,0,0,0.0642484536739141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2102558b-87b0-447b-bb9a-e4ae9df8b75e",0.18679288578401,0.0140500125688569,0,0,0.593656389142863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0354372188705226,0.131125282029928,0,0,0,0,0,0,0,0,0,0.038938211603819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2109e1d4-c623-11e3-bf01-24c6515278c0",0.0320127630955964,0,0,0,0.580183398477742,0,0,0,0,0,0.232768392538601,0,0,0,0,0.0724596188817703,0,0,0,0.08257582700629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21205681-a0c7-48d0-81d4-0b7ef31158cf",0,0.3319049248554,0,0,0.276498188152071,0,0,0,0,0,0,0,0,0,0,0,0.39159688699253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21b1a37f-e91e-4ce1-83cf-bb89b8d0fb35",0.0623772571644614,0.0254547488997686,0,0,0.620915104694883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26250474982216,0,0,0,0,0,0,0,0,0,0.0287481394187269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21e7e43e-f9b1-4351-a6d9-b9cd06d15f68",0.0319801271829655,0,0,0,0.343232447523579,0,0,0,0,0,0.209379125891067,0.415408299402388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"221d0290-c623-11e3-bf01-24c6515278c0",0,0,0,0,0.354230737465636,0,0,0,0,0,0.152324556192719,0,0,0,0,0.235787052608869,0,0,0,0.0872655807622885,0.0112913392604467,0.0165151375195545,0,0,0,0,0,0,0,0,0,0,0.0121668244694432,0.130418771721043,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22578b9f-78dc-464c-9bb9-382f033283d0",0.0612264054358473,0.0376005889801955,0,0,0.631128318466675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0273732781778818,0.0835936396737619,0.111593320531756,0,0,0,0,0,0,0,0,0,0.0474844487338824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"228fb827-c05e-494c-8a21-e1d925e100cb",0.268820790503893,0.0373373228639658,0,0,0.545743048049507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116668876070255,0,0,0,0,0,0,0,0,0,0.0314299625123795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2290b078-6a5b-4c83-9dfb-b525bbf14e4e",0.0926004726013527,0.0280876932331309,0,0,0.56917310528935,0,0,0,0,0,0,0,0,0,0,0,0.0681097681316255,0,0,0,0,0,0.108324832253366,0,0,0,0,0,0,0,0,0,0.0356700487952581,0,0,0,0,0.0980340796959172,0,0,0,0,0,0,0,0,0,0
"22cd3875-a123-4f0d-8cd1-371958208ad6",0.117339745360291,0,0,0,0.598434039949293,0,0,0,0,0,0.174202517393596,0.11002369729682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22d67778-61fc-4f15-95b8-7e7c6cc7112b",0.00348642923758815,0,0,0,0.0916340803098006,0,0.648700753835215,0.242052380046952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0141263565704442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22edd867-dcd6-42b5-92bb-025ceb84b106",0,0,0,0,0.0793751174806418,0,0.576638456196584,0.285476152799862,0.031680681976694,0.0228867541255097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00394283742070862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"230f53ef-be3f-495e-9b95-b0f670bd6908",0.220797099374179,0,0,0,0.222833881766068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.556369018859753,0,0,0,0,0,0,0,0,0
"232b7754-b3c3-4530-9d24-3af40d9b2816",0.0532172552989765,0,0,0,0.509691503456868,0,0,0,0,0,0,0.327537080637224,0,0,0,0,0,0,0,0,0,0,0.0604726287106198,0,0,0,0,0,0,0,0,0,0.049081531896312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2399ab13-abfa-480e-9fda-7947edc420be",0,0,0,0,0.120775539519746,0,0.538566766589649,0.340657693890605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23cc70c4-b744-4fa0-a0de-b25c0fdf212f",0.181548829250956,0.0195061142260999,0,0,0.491344251329851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284705374825799,0,0,0,0,0,0,0,0,0,0.0228954303672945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23d77176-dfed-4bee-ac96-9934377d8d81",0,0.0414637030327636,0,0.637873298149192,0.242214999951078,0,0,0,0,0,0.0347283489576315,0,0,0,0,0,0.0325938752171096,0,0,0,0,0.0111257746922255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23d86395-9e20-4cf9-bf7e-f76544a1f772",0,0.175001192741936,0,0.382919204343322,0.23933524462625,0,0,0,0,0,0,0,0,0,0,0,0.202744358288492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23eb72d8-c622-11e3-bf01-24c6515278c0",0,0.0183688225822335,0,0,0.34504980338594,0,0,0,0,0,0.199779371932527,0,0,0,0,0.242268918328622,0,0,0,0.128908108168446,0,0,0,0.0448998614595409,0,0,0,0,0,0,0,0,0.00965259021417255,0.011072523928518,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23fa90d5-b273-4e2c-9c88-68aa57b60e97",0.149681177645115,0,0,0,0.365761804182539,0,0,0,0,0,0.140840200958594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.343716817213752,0,0,0,0,0,0,0,0,0
"241abdfd-e6de-4830-a233-4bbc5f622725",0.154517059355909,0.185556886767284,0,0,0.389271742866218,0,0,0,0,0,0,0,0,0,0,0,0.10701327074215,0,0,0,0,0.0316529804577922,0.10194780485619,0,0,0,0,0,0,0,0,0,0.0300402549544574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2425a532-f562-423a-88f5-228642f53875",0.0198013097257824,0,0,0,0.225751543732984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.754447146541234,0,0,0,0,0,0,0,0,0
"2439ec74-1713-4d47-a5d9-886f69dddcb6",0.0261150097307158,0.0215117550891253,0,0,0.285787284476703,0,0,0,0,0,0,0.533386595156319,0,0,0,0,0,0,0,0,0,0,0.0934463303729281,0,0,0,0,0,0,0,0,0,0.039753025174209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2468e58c-c623-11e3-bf01-24c6515278c0",0,0.0143648792394765,0,0,0.473342972748889,0,0,0,0,0,0,0,0,0,0,0.265436657080848,0,0,0,0.120939440195197,0,0,0.104091667709175,0,0,0,0,0,0,0,0,0,0.0218243830264153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24badf07-8615-48a3-8d6e-45c3d783f18d",0,0.0339160224675817,0,0.158722071355436,0.653906648667564,0,0,0,0,0,0,0,0,0,0,0,0.0307683606268337,0,0,0,0,0,0.122686896882585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24f887e1-ce82-40f3-9674-11102bd076c0",0.209589317024892,0,0,0,0.294310547893882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.496100135081226,0,0,0,0,0,0,0,0,0
"25103371-28ac-4f43-b0e2-2d376d0dcb84",3.9075687669779e-05,0,0,0,0.0258701705193941,0,0.753082116090941,0.177456700649853,0.020890429228058,0.0172676011137181,0,0,0,0,0,0,1.64871763791039e-05,0,0,0,0,0,0.00055307261620092,0,0,0,0,0,0,0,0,0,0.00240906896489999,0,0,0,0.0024152779528851,0,0,0,0,0,0,0,0,0,0,0
"25224aa0-cfdd-48ec-92e5-8f3992a3e574",0,0.0171804254302251,0,0.644800446839407,0.232074320365332,0,0,0,0,0,0,0,0,0,0,0,0.0288821288311264,0,0,0,0,0,0.0770626785339103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"252a1c43-f954-44d7-8e31-6bcd0157a05c",0.0423251652086223,0,0,0,0.225386883008331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.732287951783047,0,0,0,0,0,0,0,0,0
"2564a262-03e8-467b-9ea2-f3ab38d75ae1",0.230008778450186,0.0440407772137026,0,0,0.518765372321197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031171494565371,0,0.176013577449543,0,0,0,0,0,0,0,0,0,0,0,0,0
"2572b0bc-c622-11e3-bf01-24c6515278c0",0.00259956442170096,0,0,0,0.720157407868728,0,0,0,0,0,0,0,0,0,0,0.277243027709571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2584b428-c623-11e3-bf01-24c6515278c0",0.00881938107958738,0.0519475281331271,0,0,0.514768453668117,0,0,0,0,0,0,0,0,0,0,0.138279068373339,0.0369302050620952,0,0,0.112245012615376,0,0,0.137010351068358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"25bee010-cc99-4af0-ba2f-fe4dd308be33",0.22915155142382,0,0,0,0.440596607745972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.330251840830208,0,0,0,0,0,0,0,0,0
"25c32aca-6738-43ef-a103-243f2f9a3b43",0.199968933099882,0.0364825012349227,0,0,0.478211321568356,0,0,0,0,0,0,0,0,0,0,0,0.0434106459962048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0386720132960438,0,0.116752501937777,0,0,0.0865020828668135,0,0,0,0,0,0,0,0,0,0
"25c76a8f-77c0-4650-bddf-45ed0c10a2e6",0.0367392224221936,0.0119718129304367,0.59531683136077,0,0.314706703610518,0,0,0,0,0,0,0,0,0,0,0,0.0156782905379699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0255871391381118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"25c99312-bf63-4654-a73a-03c3c1cd50b6",0.0728558622628503,0.0367574862740173,0,0,0.389369710933594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136848150716403,0.223051125756502,0.0927898761723367,0,0,0,0,0,0,0.0483277878842972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"25cf7449-8c5b-403e-aa75-e2af158598e8",0.208870923751716,0,0,0,0.226403481234672,0,0,0,0,0,0,0,0,0,0,0,0.0202534864916106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0355493913857478,0,0,0,0,0,0.508922717136254,0,0,0,0,0,0,0,0,0
"25e20393-752b-4796-9001-0e22ee04c586",0,0,0,0,0.0491659795828174,0,0.798130872452445,0.10891774219671,0,0.0366024876532965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00718291811473084,0,0,0,0,0,0,0,0,0,0,0
"25e4cad7-2403-4992-9cbc-433574673549",0.146850225501011,0.0801581533372075,0,0,0.682059173150983,0,0,0,0,0,0,0,0,0,0,0,0.0213472785776948,0,0,0,0,0,0.0695851694331032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
